c,c#,d,d#,e,f,f#,g,g#,a,a#,b,chord 
0.00372144475345, 0.00988533099749, 0.050364955014, 0.0048535455661, 0.011596766957, 0.0483408498075, 0.53502213803, 0.0310689485089, 0.00844084029053, 0.00544849873671, 0.00690502903028, 0.284351652308,bm
0.00579960521964, 0.0180005565656, 0.0737455330211, 0.00419855711876, 0.00672943903201, 0.0339325817581, 0.480907635872, 0.0126276630208, 0.00411122202401, 0.00570896732461, 0.00566587463259, 0.348572364411,bm
0.0220528599981, 0.0172115835085, 0.0486944307652, 0.0101162042187, 0.0201449295764, 0.0657666121266, 0.417401218316, 0.0642871413413, 0.0305693151556, 0.017067781819, 0.0237835122109, 0.262904410964,bm
0.00624654701109, 0.0488990757645, 0.00664615200125, 0.00472345511189, 0.0107784425337, 0.0160101205999, 0.414459011154, 0.00955595882683, 0.00783793090176, 0.00627065959095, 0.0296821156221, 0.438890530882,bm
0.00631904455933, 0.0234443799264, 0.00535160835693, 0.0106564840363, 0.0381819013427, 0.156266274498, 0.464590063581, 0.0145573289419, 0.0121233566539, 0.00540848567753, 0.0130712257282, 0.250029846698,bm
0.00258390088072, 0.00804860814405, 0.120022265936, 0.00407755410004, 0.0047011334472, 0.028648691965, 0.363843297467, 0.0215218402177, 0.00233876645343, 0.00182804559147, 0.00277397131648, 0.439611924482,bm
0.00141467703016, 0.01454104504, 0.097406153209, 0.0050383298747, 0.00325429133986, 0.0142992544817, 0.383823603971, 0.011623109939, 0.0018731044324, 0.00543558928725, 0.00261192513147, 0.458678916263,bm
0.00545084112684, 0.0407855439937, 0.13245229195, 0.00882485672212, 0.00653123038746, 0.0459323393126, 0.340342568585, 0.0300642527423, 0.00320190831524, 0.0121048791792, 0.00860690452775, 0.365702383158,bm
0.00393252738136, 0.0115978011825, 0.0504076222412, 0.00664793591751, 0.00678196816464, 0.0353058275087, 0.519378854079, 0.0203168284253, 0.00296459042348, 0.00627087678721, 0.0030411281716, 0.333354039717,bm
0.00418867956565, 0.0142581387206, 0.205590082074, 0.00354230187637, 0.0030265755186, 0.0178207510467, 0.352736261097, 0.0159959457113, 0.00327471216479, 0.00631238970807, 0.00140681978527, 0.371847342732,bm
0.00281389363674, 0.0102376029164, 0.0761452101283, 0.00636703229994, 0.00547032475073, 0.0419827863668, 0.505639018459, 0.0297040996456, 0.00346149220979, 0.00294710611987, 0.00290608315508, 0.312325350312,bm
0.00572922121519, 0.0402876568972, 0.0697663189573, 0.00516280080986, 0.00480026754286, 0.0220782093081, 0.552738979735, 0.0427279448691, 0.00372868185391, 0.0117564009303, 0.00219129518821, 0.239032222693,bm
0.00486022451456, 0.0396909606339, 0.0945681001779, 0.00206511581464, 0.0062648670385, 0.0349209525135, 0.43211789337, 0.0137935209347, 0.00372757763146, 0.0118902122623, 0.00276460462078, 0.353335970488,bm
0.00279300215849, 0.0199424071424, 0.124230905376, 0.00786824605034, 0.00551997735289, 0.0354287200718, 0.42400504582, 0.0282792275542, 0.00355437784594, 0.00287758908789, 0.00392005465271, 0.341580446887,bm
0.00262639191232, 0.08179646827, 0.0753861042188, 0.00542474206158, 0.00483553315507, 0.0169318946354, 0.489598221992, 0.0373127857478, 0.00274247052218, 0.0194706829231, 0.0048391076107, 0.259035596952,bm
0.00487800044129, 0.00960243299067, 0.0480961787154, 0.00729426405976, 0.00763171274108, 0.0713005057314, 0.575788263555, 0.0134860151525, 0.0017908827642, 0.00629404398555, 0.0033134213448, 0.250524278519,bm
0.0062988563004, 0.034694836458, 0.210573954115, 0.00836649070087, 0.0101937687926, 0.0142382277601, 0.384653914885, 0.0140378017664, 0.00564465305768, 0.027279193352, 0.00820882330887, 0.275809479503,bm
0.00546757944174, 0.0117980723629, 0.0464333335127, 0.00195811054513, 0.00101801495343, 0.0259687462891, 0.530185992588, 0.0272114315272, 0.00185611976647, 0.0118234700348, 0.00368233994146, 0.332596789037,bm
0.004247522083, 0.02155615313, 0.0435966543964, 0.00184585707459, 0.00382308959351, 0.0298433238768, 0.593819939784, 0.0323520057448, 0.0029778700901, 0.00272190827356, 0.00298357508068, 0.260232100872,bm
0.0106899846109, 0.0572611690888, 0.224309795706, 0.00455196764496, 0.0126080735991, 0.0342991760975, 0.393032391371, 0.0195622291162, 0.0056963397778, 0.0296674787162, 0.0126745341753, 0.195646860096,bm
0.00210778425683, 0.0289662941765, 0.0129683058613, 0.00589406008279, 0.00672093904187, 0.0221991520576, 0.561875409773, 0.0400732315434, 0.00201150518597, 0.00106964880806, 0.00405500218026, 0.312058667032,bm
0.00377534368984, 0.0258757065763, 0.0735410961444, 0.011891801018, 0.0182387833989, 0.0180047024411, 0.151008797433, 0.0164235609118, 0.00551401375711, 0.00820039360968, 0.0115771314741, 0.655948669546,bm
0.0183662995728, 0.048594140336, 0.233630147673, 0.0170786882567, 0.00832603009469, 0.00868927852488, 0.0452739535755, 0.00662564211409, 0.00938676791006, 0.0103158895053, 0.00706617335341, 0.586646989084,bm
0.00467068830528, 0.0593811636008, 0.145970671385, 0.0222676448836, 0.0132774486572, 0.0467825589135, 0.455708241709, 0.0383782355723, 0.0077946153331, 0.00555778833072, 0.0049369613258, 0.195273981983,bm
0.005695891994, 0.0286916478105, 0.0811708024744, 0.0115036756823, 0.0119211455125, 0.0204213500856, 0.412512962896, 0.0384856785554, 0.0204148111767, 0.00309464071452, 0.00520707800904, 0.360880315089,bm
0.00968517202462, 0.0340590507501, 0.0665989606211, 0.0057312983881, 0.00764904053188, 0.0425365968301, 0.444578054409, 0.0163220874554, 0.00222940831818, 0.00496313480812, 0.0043838221551, 0.361263373708,bm
0.00524672847215, 0.0188132052261, 0.0569692040243, 0.00433439487876, 0.00530983626599, 0.0348323157831, 0.645927962757, 0.0171770928403, 0.00437612349426, 0.0106445457288, 0.00668998494297, 0.189678605586,bm
0.0124773708961, 0.0417740711902, 0.15805438487, 0.00722572588932, 0.0101549083659, 0.0750713409707, 0.428271534367, 0.0203420009128, 0.00414728112697, 0.021621015485, 0.0121219175166, 0.20873844841,bm
0.0102080562815, 0.053800135449, 0.318775085325, 0.00505366824951, 0.00284453652371, 0.0198241690927, 0.466531394925, 0.0146318944277, 0.00239695406166, 0.0173821722182, 0.00265715441559, 0.0858947790304,bm
0.00370029462419, 0.0396283222863, 0.0453981830459, 0.00962996702102, 0.0184143366246, 0.0243234822072, 0.449217149678, 0.0358550054453, 0.00393232074138, 0.00274368511994, 0.00309684562082, 0.364060407585,bm
0.00282106042304, 0.015472816216, 0.120473237363, 0.013427820311, 0.00243374421814, 0.00359189992362, 0.336519333486, 0.0136279027198, 0.00589905887485, 0.0104100855108, 0.0295951046019, 0.445727936352,bm
0.00284541339437, 0.074930328646, 0.119145437483, 0.00564108544928, 0.00554198934521, 0.0030561463739, 0.206941756946, 0.0104689861437, 0.0111768293448, 0.0273841559537, 0.00903017640825, 0.523837694511,bm
0.0104912567844, 0.0520690497629, 0.099163273957, 0.0125262873371, 0.0242252442705, 0.00622966245633, 0.189109173348, 0.0298771934182, 0.0125200046705, 0.0366394246629, 0.0282995313806, 0.498849897951,bm
0.00385132488204, 0.107224383839, 0.117776718577, 0.040245486955, 0.0117039502279, 0.0075315297033, 0.341817671251, 0.0121852311269, 0.0082682084473, 0.0467306681312, 0.0110482540633, 0.291616572796,bm
0.00404353936131, 0.0732773732207, 0.115076168599, 0.0103516469607, 0.00867472244837, 0.00412647242604, 0.283810302407, 0.0107282595906, 0.00890510383398, 0.0262860967165, 0.00862988564021, 0.446090428796,bm
0.00728648846161, 0.0990830914992, 0.207557321569, 0.0524641547627, 0.0160685623727, 0.0070329403434, 0.246208414018, 0.0176064768297, 0.0381540223893, 0.0360694104858, 0.0170598108429, 0.255409306426,bm
0.00473041480429, 0.0388764021826, 0.0840592568993, 0.0331077719309, 0.00577209452911, 0.013629263621, 0.451168027642, 0.0334426300095, 0.0204918114101, 0.0372684970594, 0.0155065589781, 0.261947270934,bm
0.0162146389492, 0.0261953554945, 0.183831214096, 0.0582574570833, 0.00948770447949, 0.0101184895273, 0.240721910371, 0.0325355672138, 0.0172164884234, 0.0536860001535, 0.0177011143213, 0.334034059888,bm
0.0115829876488, 0.0297155917262, 0.0065893335866, 0.0218577509343, 0.00864224777711, 0.0123088064245, 0.310299514451, 0.037153029007, 0.0223297245884, 0.0239390223708, 0.0175360327802, 0.498045958706,bm
0.00366789433905, 0.0505708729913, 0.0018913379527, 0.00291417308596, 0.00222366091988, 0.0036278100239, 0.251062578209, 0.0115502258391, 0.00427670077049, 0.0116029396846, 0.00912019533141, 0.647491610852,bm
0.0064516841521, 0.0312808197925, 0.00702055978073, 0.00433666784125, 0.00297559379379, 0.00575556559184, 0.281796521075, 0.00736263984629, 0.0220183328523, 0.0165464290788, 0.00864582177262, 0.605809364422,bm
0.00934409116726, 0.0358297791048, 0.0140475981665, 0.007461453407, 0.00574670947829, 0.0113207943484, 0.207147340451, 0.0637577299415, 0.00945159084297, 0.0182051141882, 0.0101813439801, 0.607506454924,bm
0.00742458743696, 0.020390518907, 0.0720638283552, 0.00996622923595, 0.00751487169331, 0.00927203236778, 0.275468550457, 0.0208278503162, 0.0120363080301, 0.0191483519696, 0.0171254505438, 0.528761420688,bm
0.00337740429809, 0.0772213316828, 0.12544222028, 0.0170078235608, 0.0084969511498, 0.00407776107135, 0.290688100154, 0.00225091334781, 0.0104099046798, 0.0208222520674, 0.01044624182, 0.429759095889,bm
0.00843920443088, 0.0515069231149, 0.142906814234, 0.00706233899047, 0.0166719498365, 0.00395158708357, 0.228302989137, 0.0151544211823, 0.00528699546749, 0.0139331848361, 0.0166067697181, 0.490176821969,bm
0.0115083761204, 0.0278151653768, 0.0895655643145, 0.00699608405365, 0.0101697101314, 0.00718994374529, 0.299790520396, 0.0239154543313, 0.0123232574674, 0.027969055339, 0.0144573799571, 0.468299488767,bm
0.0157013581259, 0.0234554343441, 0.271068004006, 0.0228401498862, 0.0294526304074, 0.00435153181976, 0.137991245598, 0.0097190723781, 0.0115460299472, 0.0315515495127, 0.0110122768677, 0.431310717106,bm
0.00261468168067, 0.0258404356981, 0.186625968469, 0.0127630590591, 0.00551806522452, 0.00532361291538, 0.206792109774, 0.0100449872855, 0.0150428081867, 0.0219297413541, 0.00269042225651, 0.504814108097,bm
0.00442701720043, 0.03430638398, 0.0858285916257, 0.0432386117982, 0.00611771795763, 0.00296081343795, 0.226052327462, 0.00748216225468, 0.00697716840771, 0.117506083362, 0.00634672276312, 0.458756399751,bm
0.00998685649054, 0.0145266140381, 0.105176341264, 0.0141845261356, 0.00746404603472, 0.00767895942353, 0.228959377632, 0.0273188505572, 0.015112735413, 0.0562328481717, 0.0078453965351, 0.505513448304,bm
0.00770870076884, 0.107867010568, 0.153414525312, 0.0122038722248, 0.0290025241559, 0.00767553746245, 0.282593660185, 0.00880661954835, 0.00762064219697, 0.0680438146867, 0.0166445973796, 0.298418495512,bm
0.00377206814274, 0.0111886390576, 0.272813446575, 0.0909839656491, 0.010385471362, 0.00484951968263, 0.130636869786, 0.0108983867604, 0.0167208091879, 0.0489685899842, 0.00778578710498, 0.390996446707,bm
0.00436451997656, 0.0323759869912, 0.195132543665, 0.0842159995332, 0.00644874942148, 0.00695150741175, 0.175528081508, 0.00648840893907, 0.00702310455905, 0.0821099850206, 0.00272912098889, 0.396631991985,bm
0.00455301702739, 0.0392806979852, 0.00279715876118, 0.00606704738917, 0.00396709671183, 0.00636251256839, 0.441947749328, 0.016393224453, 0.00843589907445, 0.0107198239852, 0.0113484586289, 0.448127314087,bm
0.00702358858003, 0.036545731174, 0.0958093418282, 0.0162009544704, 0.016547082642, 0.00562483780884, 0.346847544377, 0.0203981395453, 0.00800615955013, 0.0213467033748, 0.0195583617328, 0.406091554917,bm
0.0032035498313, 0.0625229127173, 0.148190156373, 0.0131748781865, 0.00813396666009, 0.0110226596943, 0.398601831999, 0.0114166624546, 0.00219054499824, 0.0183125049005, 0.0143160865172, 0.308914245667,bm
0.00350595847935, 0.0177980680311, 0.0965083316198, 0.0220382170366, 0.000960306884833, 0.0110429331397, 0.272838604286, 0.00964443571675, 0.00199290126027, 0.0136097224567, 0.00633861970193, 0.543721901387,bm
0.00888960961237, 0.0884833016132, 0.111373517844, 0.0300778256929, 0.0191407244772, 0.0401302021595, 0.330945641196, 0.00408525918184, 0.00486632373896, 0.0156276084335, 0.0126355337816, 0.333744452268,bm
0.00396108822367, 0.0680534749278, 0.14812522641, 0.0081367362997, 0.0171484322867, 0.00954305857997, 0.197419928235, 0.00754820655352, 0.00204614542956, 0.165022734627, 0.00765791663448, 0.365337051792,bm
0.0103821039673, 0.0582939519947, 0.0866741952097, 0.0502153734204, 0.0130018848673, 0.0117689254103, 0.28171384014, 0.0118445995603, 0.00456822834511, 0.10760558003, 0.00506759912103, 0.358863717934,bm
0.0050688050092, 0.16111543116, 0.112614062154, 0.0361347859776, 0.0113983096404, 0.0136059314201, 0.283736653124, 0.00629675976192, 0.00783251567402, 0.081746700715, 0.0283591857268, 0.252090859636,bm
0.00926284111726, 0.0411970479041, 0.133934874263, 0.0268289530595, 0.0183490601673, 0.0169815079825, 0.283418501379, 0.0181861472701, 0.0049650720948, 0.0248936626207, 0.00874998234053, 0.413232349801,bm
0.0151626364617, 0.0440560790535, 0.0813191287928, 0.0254751361009, 0.0479100194906, 0.0300503354476, 0.255636537659, 0.00571800012398, 0.0080001338301, 0.0202729777422, 0.0114705832332, 0.454928432064,bm
0.00526352588214, 0.133864922306, 0.0836080593353, 0.0818939168963, 0.0244870154944, 0.0160068526217, 0.188731183959, 0.00720977109873, 0.006469899007, 0.235621729363, 0.0243799865629, 0.192463137474,bm
0.0072598764274, 0.0759386309821, 0.116325930656, 0.0342247960448, 0.0328214303787, 0.0222443523257, 0.223832043775, 0.00959993510878, 0.00585395040838, 0.0260467721129, 0.0136046904806, 0.4322475913,bm
0.00216178214455, 0.0682402714455, 0.137635851779, 0.0127235513527, 0.00356087960537, 0.0134874359357, 0.31883361603, 0.0160760116424, 0.0029185661786, 0.0714189980625, 0.00586164547838, 0.347081390344,bm
0.00333436398524, 0.114379252564, 0.108021920074, 0.0139683231944, 0.0079423613817, 0.00765999642488, 0.33788028477, 0.00412211422829, 0.00336104808132, 0.180720556104, 0.013497796293, 0.205111982899,bm
0.00921408409137, 0.0555208717458, 0.0782935564788, 0.0281809456909, 0.011260304284, 0.0231689747868, 0.320319476385, 0.0214520731691, 0.00996688789402, 0.0417690121594, 0.00966458056456, 0.39118923275,bm
0.00658540818962, 0.0425285952897, 0.152009339045, 0.0963817344816, 0.00262742344841, 0.00408175674342, 0.0273236976833, 0.00424988321711, 0.0039114212442, 0.0274750463539, 0.00893491077205, 0.623890783532,bm
0.00215475997953, 0.00605668069964, 0.112183171311, 0.0317510827294, 0.0060731415107, 0.0102615358841, 0.184214701027, 0.00866023280321, 0.00244389940769, 0.0711251908682, 0.00372861351442, 0.561346990265,bm
0.0172080300925, 0.0819089738576, 0.155240188672, 0.0461066964482, 0.0527040034627, 0.0196266685197, 0.340015099453, 0.0240178984019, 0.0132039788978, 0.0291863600758, 0.00374466317784, 0.217037438941,bm
0.0118053239786, 0.08777720869, 0.105335513281, 0.0514041823008, 0.0304855207382, 0.0335907860229, 0.178480117882, 0.0095768405694, 0.00947475180756, 0.0256723380932, 0.022036741744, 0.434360674892,bm
0.0137424797587, 0.0319720819992, 0.173072603572, 0.00731048021095, 0.00544249273589, 0.0102643404416, 0.243961745406, 0.0118147361354, 0.00354060254327, 0.0754164055033, 0.0191594663226, 0.404302565372,bm
0.0045539496851, 0.0765562333766, 0.0876784251458, 0.0123610007827, 0.00485111594661, 0.0168075243195, 0.395893037341, 0.0255230383287, 0.00327518002504, 0.0664106417332, 0.00717113450113, 0.298918718814,bm
0.00333084916382, 0.119998053451, 0.0157913530311, 0.00950717304857, 0.00211142293863, 0.00927598033309, 0.350645172453, 0.0140980809536, 0.00192261248225, 0.0102834254652, 0.00710941394602, 0.455926462733,bm
0.00532739821298, 0.0366206143741, 0.0686027203349, 0.0170385222274, 0.011455049287, 0.0154752852228, 0.382149806746, 0.012650171648, 0.00784242450509, 0.0307201177671, 0.0336627459675, 0.378455143707,bm
0.00956950827669, 0.0231979878059, 0.0639601383148, 0.00871761454737, 0.00346652196871, 0.00555255041522, 0.369009675683, 0.0049470802163, 0.0066349312807, 0.0168664535998, 0.0171232921699, 0.470954245722,bm
0.00992438077536, 0.109864621756, 0.119920663903, 0.0553323254492, 0.00918968615295, 0.00619703269769, 0.018132371564, 0.00281094244215, 0.00539420171545, 0.0815286099553, 0.0375809314688, 0.54412423212,bm
0.00467383510177, 0.00849087543872, 0.145204605829, 0.0273864198292, 0.00941403267716, 0.0114812252495, 0.227005042319, 0.011777192517, 0.00167779924891, 0.0163942245198, 0.00488484071182, 0.531609906558,bm
0.00414616520515, 0.00567448003731, 0.10997474921, 0.0401856232356, 0.0138229795154, 0.00821596312585, 0.367883730078, 0.0177253778714, 0.00214270527368, 0.00914011347649, 0.00445382651923, 0.416634286452,bm
0.00494594955931, 0.046522442312, 0.0454670763461, 0.00794678366981, 0.0191425633202, 0.02988528615, 0.492468063571, 0.0107101729956, 0.00651417870619, 0.00857245619071, 0.0281969144944, 0.299628112684,bm
0.0052515711947, 0.0242893344336, 0.0557819075147, 0.00664073234114, 0.0100309742143, 0.0171557064656, 0.446250817032, 0.00816000914999, 0.00494294656839, 0.0302740432256, 0.00947887055349, 0.381743087307,bm
0.00958725896164, 0.0640407763367, 0.0924509264789, 0.0109033432056, 0.0330428550453, 0.0855559381102, 0.372939568189, 0.0133908447205, 0.0139883409654, 0.0575499149179, 0.0291924236609, 0.217357809408,bm
0.00471317234372, 0.0870202106686, 0.0538470433508, 0.00634619588399, 0.0277069086107, 0.0190794458189, 0.451159935629, 0.00533801812599, 0.00830063141229, 0.0339648379643, 0.0131043358306, 0.289419264361,bm
0.00420057054234, 0.0410885037491, 0.0856587924817, 0.00515247162778, 0.0120147256747, 0.0150159963212, 0.421943531708, 0.00937600579166, 0.00656416868334, 0.0166791064395, 0.0195911597059, 0.362714967275,bm
0.0237269727555, 0.111848901103, 0.0620706475925, 0.0367685170805, 0.0356712395272, 0.0608201483344, 0.214425765291, 0.0271248094188, 0.0286303932208, 0.0255515682629, 0.0366165721874, 0.336744465226,bm
0.00743990792891, 0.0240268962759, 0.0542464447578, 0.00761216811129, 0.0217156737695, 0.0200834613352, 0.406803679285, 0.00842093632475, 0.00589355512768, 0.0220938835212, 0.00573069970979, 0.415932693853,bm
0.00669300423842, 0.150404093561, 0.0852026636089, 0.024980497048, 0.0251912329869, 0.0349047985804, 0.309527840334, 0.011211675143, 0.00955105865325, 0.0277679498077, 0.0615461595942, 0.253019026445,bm
0.0116764713394, 0.0498713961624, 0.0435841243495, 0.0225325423961, 0.0302549246992, 0.0368480737611, 0.248448927281, 0.015944305894, 0.015192137045, 0.0532766831057, 0.02392017329, 0.448450240677,bm
0.00740355376623, 0.0569746155314, 0.0574957075454, 0.00888734053279, 0.0154278764046, 0.0408549854188, 0.408769647924, 0.0134803468226, 0.0128602694902, 0.0265076320648, 0.0137621561948, 0.337575868304,bm
0.00653337084398, 0.0478844692547, 0.0519833733775, 0.00593895646854, 0.0189518425395, 0.0215102608903, 0.375960309804, 0.0120917397337, 0.00990028411276, 0.0393259780803, 0.0107272567934, 0.399192158101,bm
0.00713086787081, 0.112486389213, 0.108184714874, 0.0136692333756, 0.0417967377456, 0.0220398339912, 0.356204476765, 0.00769084303378, 0.0121698633352, 0.0402016925224, 0.0775238701668, 0.200901477106,bm
0.006070435838, 0.072474361398, 0.0321983164656, 0.00951291671278, 0.027908284908, 0.016911840031, 0.321374640948, 0.0104167450658, 0.0074867959118, 0.0451716821366, 0.0246563619501, 0.425817618634,bm
0.00635569462574, 0.0563413093746, 0.123875887908, 0.00701315512491, 0.03233912835, 0.0288622130699, 0.302662774995, 0.00628836615486, 0.00891670076791, 0.0432279502753, 0.0233032895869, 0.360813529767,bm
0.00668086536084, 0.0442198730736, 0.0924393185006, 0.0100152575374, 0.033686106747, 0.0266069521047, 0.573413305943, 0.00944675419487, 0.00884232315739, 0.0378745522666, 0.0393198924749, 0.117454798639,bm
0.00530246883611, 0.0563250149992, 0.0880459571221, 0.0130933654896, 0.0390308254512, 0.0282392338503, 0.500877074562, 0.00615084543114, 0.00725504300761, 0.0539256125791, 0.0265233506744, 0.175231207998,bm
0.0229422092413, 0.0497751973738, 0.0658245230138, 0.0339384442087, 0.0135705451768, 0.0497850881059, 0.0911780280124, 0.00248177524954, 0.0122103945488, 0.0409768109093, 0.0652981374775, 0.552018846682,bm
0.0029277696968, 0.0473572835765, 0.0502882700491, 0.0187092910796, 0.0267849609264, 0.0136096934278, 0.311054218605, 0.00599114149404, 0.00261381695328, 0.0375248650314, 0.0196714745682, 0.463467214592,bm
0.0132258299261, 0.0407114513033, 0.0560815151015, 0.0167652714031, 0.0151475486965, 0.0415165558595, 0.266710479607, 0.00520167716182, 0.0091329833151, 0.0137505779486, 0.0350691852254, 0.486686924452,bm
0.00738587205844, 0.0588398269387, 0.0405033832785, 0.012221818255, 0.0265629350409, 0.0588392389339, 0.469335510014, 0.051116122001, 0.0172797387221, 0.0206949159432, 0.0135034388445, 0.22371719997,bm
0.00770105040243, 0.061511014185, 0.00784486213839, 0.0134313047439, 0.00915080371299, 0.0190892155498, 0.54652511886, 0.0156287332148, 0.00555080185995, 0.00961549533581, 0.0144815965288, 0.289470003468,bm
0.0082076030383, 0.0627435885046, 0.0602515048006, 0.0219322821308, 0.0304458178915, 0.0603223599737, 0.402383538816, 0.0202161462483, 0.00907173899855, 0.0454358810302, 0.0207902493981, 0.258199289169,bm
0.00406891648276, 0.0376690728816, 0.049036678575, 0.0082986426944, 0.0369803596564, 0.0250358262285, 0.401549457036, 0.00763520728275, 0.00593349224868, 0.121577799407, 0.0414320274148, 0.260782520092,bm
0.00607808229244, 0.0404759507564, 0.0717306419552, 0.00564478015384, 0.0203748145971, 0.0154429340612, 0.456936817898, 0.00735820467544, 0.0178281077798, 0.0118622043255, 0.0350733530293, 0.311194108476,bm
0.00371315970957, 0.0404541796239, 0.0375143000635, 0.00905291612056, 0.00901678651245, 0.018710661388, 0.435061835732, 0.00884714280327, 0.00774883748079, 0.0238184040093, 0.00875854042906, 0.397303236128,bm
0.27500633283, 0.00163032850022, 0.0113365526666, 0.00351123186826, 0.276052887527, 0.00681575790347, 0.0410654936673, 0.372592873393, 0.00593817163358, 0.000296677955838, 0.00227384344346, 0.00347984861005,c
0.292795149314, 0.00162258664094, 0.0105574890602, 0.00330117163526, 0.215570794908, 0.00780684243558, 0.0590033266896, 0.399143415979, 0.00307522846246, 0.0006946543101, 0.000909533080567, 0.00551980748404,c
0.206618118513, 0.00264474235722, 0.0133255654837, 0.00553556441508, 0.243848777814, 0.0122805094596, 0.0719202811685, 0.409269416399, 0.00957268186607, 0.00156591279149, 0.00212120049081, 0.0212972292419,c
0.207410055639, 0.00253412164328, 0.0134705649053, 0.00565662102415, 0.241911518151, 0.0126729543077, 0.0721849340977, 0.408532394164, 0.00990850741884, 0.00156035592651, 0.00211265914414, 0.0220453135787,c
0.322074363638, 0.002577796155, 0.00988611414583, 0.00413382332312, 0.230532068087, 0.00479777326971, 0.0471331031846, 0.365101810919, 0.00608047468255, 0.00101438175565, 0.00185218131131, 0.00481610952883,c
0.161083475228, 0.00470847154579, 0.00882548588985, 0.00498757184671, 0.169946218979, 0.00690952918341, 0.0865575816526, 0.538696781624, 0.0032543590547, 0.00110464796021, 0.000601329072241, 0.0133245479636,c
0.102508743481, 0.00231045893648, 0.00723099557743, 0.00320138055958, 0.255787288005, 0.0154807481395, 0.0438250887, 0.550759104159, 0.0125344838315, 0.000918138868799, 0.0017249564674, 0.00371861327501,c
0.166657979024, 0.00384911874272, 0.00812702034356, 0.00100433337159, 0.050700841311, 0.00965734858916, 0.0772231603513, 0.656180811015, 0.0199499424959, 0.00189303976267, 0.00149087409844, 0.0032655308945,c
0.142918253463, 0.00250046693784, 0.00445949995893, 0.00627752901751, 0.227930761301, 0.00384934128843, 0.0645181527965, 0.527856115205, 0.0124144859667, 0.00123247193622, 0.000985185639317, 0.00505773648919,c
0.315962695864, 0.00158095987165, 0.0306059387241, 0.00324355539061, 0.277216073404, 0.00769574686557, 0.0537371709578, 0.249315836827, 0.0124506183423, 0.00135450805998, 0.00389729378039, 0.0429396019129,c
0.142103932314, 0.00159283626874, 0.0139086079811, 0.00238424206046, 0.228293695505, 0.0213624733915, 0.0711380918466, 0.491817494972, 0.00521084491535, 0.000510074843545, 0.00112905912645, 0.0205486467753,c
0.245953185274, 0.00157303866083, 0.00961421916939, 0.0038902785644, 0.181485822806, 0.010010316726, 0.0518489300994, 0.474953824079, 0.00579053105053, 0.000655448074419, 0.000853471781267, 0.0133709337152,c
0.101949368868, 0.00149943015035, 0.0315300071179, 0.00613511858752, 0.352696393681, 0.00925467185669, 0.070385499265, 0.369143448655, 0.00850608868723, 0.00122542281315, 0.00100358127688, 0.0466709690414,c
0.258134667722, 0.001216693734, 0.0121745360951, 0.00422562009167, 0.23956485602, 0.00791492555023, 0.0465857459064, 0.418193768862, 0.00455357845718, 0.000616635972466, 0.00121994082207, 0.00559903076673,c
0.331937263646, 0.00271581552904, 0.0283415991563, 0.00319541696877, 0.229803444572, 0.00584856347111, 0.0470294626887, 0.290688453619, 0.0168143259591, 0.00202122102907, 0.00268932351065, 0.0389151098506,c
0.293057794575, 0.00249846750328, 0.013720284808, 0.0035152332106, 0.323296367676, 0.00657191063042, 0.0397542092828, 0.304924037882, 0.00394892387369, 0.000554852299312, 0.00121177438166, 0.00694614387751,c
0.411140282844, 0.00319976271376, 0.0205275366218, 0.00573773162044, 0.225973639055, 0.00895884286927, 0.0390318839591, 0.257347034024, 0.00418430616267, 0.00108578658892, 0.00517674988591, 0.0176364436558,c
0.308072853578, 0.00270291410889, 0.0112458879204, 0.00153946760237, 0.0382956040193, 0.0044929755918, 0.0566147204278, 0.551753407372, 0.00834153125205, 0.000614138365538, 0.00368416145738, 0.0126423383045,c
0.200551488941, 0.00256014536506, 0.0041612575031, 0.00214672946084, 0.161695561352, 0.0118519934012, 0.0568064367035, 0.539470170621, 0.00573085673133, 0.000929073060956, 0.000663252898731, 0.0134330339605,c
0.393051446326, 0.00240320887935, 0.0315542206852, 0.00287500408361, 0.156216584282, 0.00696191604056, 0.0234979400727, 0.280296626654, 0.00466377397175, 0.000800468906833, 0.0830740010974, 0.0146048089994,c
0.499698478109, 0.0359129820847, 0.0124339503842, 0.00480351248549, 0.0893807400935, 0.00451376084991, 0.0333820653361, 0.285927194254, 0.00655875459284, 0.00107717961831, 0.00361902258976, 0.0226923596014,c
0.310117739208, 0.00253863982898, 0.00997987957485, 0.00214164782713, 0.0298683581138, 0.00741144295651, 0.0447948783505, 0.527937001725, 0.00901171202084, 0.00171386474949, 0.00218794792426, 0.0522968877207,c
0.203698286078, 0.00196790690834, 0.0101144448067, 0.00325791870474, 0.166283268442, 0.0131498084237, 0.0485207341361, 0.522042727362, 0.0101301888909, 0.000993495962577, 0.000901555937542, 0.0189396643471,c
0.0981579092489, 0.00234893004588, 0.0140399513578, 0.00730002335693, 0.263085676708, 0.0235290900329, 0.188285642531, 0.366665157297, 0.00896757631129, 0.00175500660506, 0.00125433476736, 0.0246107017377,c
0.157430052884, 0.00215671139855, 0.00346070189462, 0.00790354780347, 0.447648962391, 0.00568130634981, 0.0363118424389, 0.314450255966, 0.0122259299524, 0.000673534622335, 0.00160720796135, 0.0104499463385,c
